# High Pass Filter, R 16k, C 10 nF
# AWG_Sines.py
# Logarithmic frequency sweep
# offset 0.500, amplitude 0.500
# step through frequencies
25   1259  0.0035  1.1710  0.0014  0.8671
22   1413 -0.0068  1.1685 -0.0023  0.9092
20   1585  0.0030  1.1682  0.0040  0.9427
18   1778 -0.0047  1.1678  0.0006  0.9770
16   1995 -0.0084  1.1629 -0.0044  1.0088
14   2239 -0.0004  1.1703  0.0022  1.0344
12   2512 -0.0044  1.1710 -0.0005  1.0652
11   2818 -0.0137  1.1679 -0.0088  1.0677
10   3162 -0.0020  1.1715  0.0014  1.0902
9   3548 -0.0126  1.1677 -0.0063  1.1039
8   3981 -0.0112  1.1661 -0.0018  1.1074
7   4467 -0.0184  1.1673 -0.0221  1.1190
6   5012 -0.0104  1.1625 -0.0095  1.1125
6   5623  0.1623  1.1584  0.0762  1.1228
5   6310 -0.0015  1.1730  0.0048  1.1387
4   7079 -0.0153  1.1677 -0.0047  1.1441
4   7943 -0.0030  1.1729  0.0026  1.1424
4   8913  0.0027  1.1725 -0.0026  1.1493
3  10000 -0.0116  1.1686  0.0048  1.1485
312    100  0.0080  1.1708  0.0015  0.1093
279    112  0.0174  1.1652  0.0015  0.1231
248    126 -0.0335  1.1738 -0.0035  0.1359
222    141 -0.0044  1.1698 -0.0015  0.1515
198    158 -0.0070  1.1704 -0.0026  0.1720
176    178 -0.0324  1.1709 -0.0043  0.1907
156    200 -0.0071  1.1648 -0.0056  0.2139
140    224  0.0121  1.1688  0.0012  0.2382
125    251 -0.0190  1.1677 -0.0056  0.2652
111    282  0.0127  1.1723  0.0014  0.2922
99    316  0.0000  1.1687 -0.0018  0.3249
88    355 -0.0059  1.1673 -0.0008  0.3612
79    398 -0.0123  1.1657  0.0045  0.3977
70    447 -0.0316  1.1648 -0.0044  0.4380
62    501 -0.0034  1.1658 -0.0040  0.4814
56    562 -0.0026  1.1651 -0.0004  0.5274
50    631 -0.0130  1.1691 -0.0084  0.5756
44    708 -0.0065  1.1681 -0.0063  0.6262
39    794 -0.0038  1.1656 -0.0021  0.6779
35    891 -0.0031  1.1688 -0.0005  0.7274
31   1000 -0.0067  1.1670 -0.0064  0.7765
28   1122 -0.0150  1.1685 -0.0098  0.8227
25   1259 -0.0089  1.1667 -0.0067  0.8710
22   1413 -0.0044  1.1653 -0.0011  0.9081
20   1585 -0.0120  1.1671 -0.0059  0.9432
18   1778 -0.0115  1.1669 -0.0077  0.9757
16   1995 -0.0075  1.1655 -0.0037  1.0064
14   2239 -0.0113  1.1775 -0.0086  1.0359
12   2512 -0.0031  1.1604  0.0009  1.0565
11   2818 -0.0082  1.1725 -0.0050  1.0817
10   3162 -0.0047  1.1711 -0.0009  1.0889
9   3548 -0.0039  1.1698  0.0009  1.0987
8   3981 -0.0191  1.1706 -0.0140  1.1133
7   4467 -0.0001  1.1711  0.0029  1.1192
6   5012 -0.0088  1.1716 -0.0062  1.1256
6   5623  0.2429  1.1597  0.2395  1.1357
5   6310 -0.0152  1.1748 -0.0143  1.1461
4   7079  0.0028  1.1632  0.0016  1.1433
4   7943 -0.0066  1.1639  0.0024  1.1388
4   8913 -0.0114  1.1769 -0.0013  1.1454
3  10000 -0.0072  1.1710  0.0084  1.1485
312    100  0.0178  1.1661 -0.0035  0.1091
279    112  0.0186  1.1733 -0.0033  0.1224
248    126 -0.0003  1.1701  0.0031  0.1376
222    141 -0.0088  1.1677 -0.0017  0.1533
198    158 -0.0116  1.1660 -0.0012  0.1706
176    178 -0.0052  1.1661 -0.0015  0.1914
156    200 -0.0112  1.1666 -0.0054  0.2147
140    224 -0.0066  1.1712 -0.0041  0.2378
125    251 -0.0139  1.1703 -0.0033  0.2653
111    282 -0.0109  1.1672 -0.0028  0.2945
99    316  0.0013  1.1653 -0.0019  0.3251
88    355 -0.0035  1.1670  0.0010  0.3593
79    398 -0.0064  1.1670 -0.0043  0.3974
70    447 -0.0039  1.1662 -0.0091  0.4380
62    501 -0.0015  1.1660 -0.0019  0.4808
56    562 -0.0048  1.1670 -0.0005  0.5293
50    631 -0.0036  1.1677 -0.0018  0.5763
44    708 -0.0135  1.1674 -0.0068  0.6245
39    794 -0.0103  1.1687 -0.0024  0.6771
35    891 -0.0048  1.1665 -0.0062  0.7272
31   1000 -0.0139  1.1687 -0.0060  0.7767
28   1122 -0.0081  1.1696 -0.0028  0.8222
25   1259 -0.0102  1.1645 -0.0028  0.8686
22   1413 -0.0158  1.1670 -0.0085  0.9070
20   1585 -0.0115  1.1664 -0.0064  0.9434
18   1778 -0.0074  1.1672 -0.0047  0.9766
