# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
      1593,    105, 116.700
      1594,    102, 116.690
      1595,    105, 116.683
      1596,    101, 116.673
      1597,    121, 116.675
      1598,     99, 116.664
      1599,    104, 116.656
      1600,    133, 116.666
      1601,    124, 116.671
      1602,    122, 116.675
      1603,    107, 116.668
      1604,    112, 116.665
      1605,    118, 116.666
      1606,    127, 116.673
      1607,    124, 116.678
      1608,    120, 116.680
      1609,    112, 116.677
      1610,    121, 116.679
      1611,    125, 116.685
      1612,    117, 116.685
      1613,    115, 116.684
      1614,    115, 116.683
      1615,     91, 116.666
      1616,     98, 116.655
      1617,    124, 116.659
      1618,    107, 116.653
      1619,    104, 116.645
      1620,    104, 116.637
      1621,    124, 116.642
      1622,    110, 116.637
      1623,    102, 116.628
      1624,    125, 116.633
      1625,    100, 116.623
      1626,    100, 116.612
      1627,    140, 116.627
      1628,    109, 116.622
      1629,    101, 116.612
      1630,    120, 116.615
      1631,    126, 116.620
      1632,    106, 116.614
      1633,    102, 116.605
      1634,    105, 116.597
      1635,    111, 116.594
      1636,    110, 116.590
      1637,    114, 116.588
      1638,    121, 116.591
      1639,    133, 116.601
      1640,     96, 116.588
      1641,    110, 116.584
      1642,    130, 116.592
      1643,    109, 116.588
      1644,    135, 116.599
      1645,    136, 116.611
      1646,    111, 116.608
      1647,    125, 116.613
      1648,    121, 116.616
      1649,    123, 116.620
# Time (s), Counts, Avg Counts in 1 seconds
      1650,    111, 116.616
      1651,    122, 116.620
      1652,    105, 116.612
      1653,    125, 116.618
      1654,    129, 116.625
      1655,    111, 116.622
      1656,    119, 116.623
      1657,     92, 116.608
      1658,    101, 116.598
      1659,    121, 116.601
      1660,     95, 116.588
      1661,    110, 116.583
      1662,    141, 116.599
      1663,    124, 116.603
      1664,    116, 116.603
      1665,    115, 116.602
      1666,    114, 116.600
      1667,    114, 116.599
      1668,    112, 116.596
      1669,    110, 116.592
      1670,    114, 116.590
      1671,    102, 116.581
      1672,    118, 116.582
      1673,     89, 116.565
      1674,    101, 116.555
      1675,    109, 116.551
      1676,    127, 116.557
      1677,    112, 116.554
      1678,    117, 116.555
      1679,     96, 116.542
      1680,    106, 116.536
      1681,     90, 116.519
      1682,    131, 116.528
      1683,    119, 116.530
      1684,    136, 116.542
      1685,    112, 116.539
      1686,    109, 116.534
      1687,     92, 116.519
      1688,    104, 116.512
      1689,    121, 116.514
      1690,    136, 116.526
      1691,    109, 116.522
      1692,    117, 116.522
      1693,     99, 116.511
      1694,    121, 116.514
      1695,     98, 116.503
      1696,    114, 116.501
      1697,    113, 116.499
      1698,    110, 116.495
      1699,    123, 116.499
      1700,     84, 116.479
      1701,    118, 116.480
      1702,    126, 116.486
      1703,     98, 116.475
      1704,     92, 116.460
      1705,    110, 116.456
      1706,    102, 116.447
      1707,    106, 116.441
      1708,    119, 116.443
      1709,    133, 116.453
      1710,    138, 116.466
      1711,    107, 116.460
      1712,    101, 116.451
      1713,    131, 116.459
      1714,    123, 116.463
      1715,    131, 116.472
      1716,    114, 116.471
      1717,    128, 116.477
      1718,    113, 116.475
      1719,     97, 116.464
      1720,    125, 116.469
      1721,     87, 116.451
      1722,    116, 116.451
      1723,    114, 116.449
      1724,    112, 116.447
      1725,     91, 116.432
      1726,    119, 116.433
      1727,    117, 116.434
      1728,    105, 116.427
      1729,    134, 116.437
      1730,    108, 116.432
      1731,    104, 116.425
      1732,    111, 116.422
      1733,    130, 116.430
      1734,    122, 116.433
      1735,    127, 116.439
      1736,    113, 116.437
      1737,    122, 116.440
      1738,    104, 116.433
      1739,    140, 116.447
      1740,    114, 116.446
      1741,    126, 116.451
      1742,     94, 116.438
      1743,    112, 116.435
      1744,    118, 116.436
      1745,    133, 116.446
      1746,    163, 116.473
      1747,    131, 116.482
      1748,    138, 116.495
      1749,    103, 116.487
# Time (s), Counts, Avg Counts in 1 seconds
      1750,    111, 116.484
      1751,     99, 116.473
      1752,     95, 116.461
      1753,    117, 116.461
      1754,    112, 116.458
      1755,    113, 116.456
      1756,    122, 116.460
      1757,    104, 116.452
      1758,    108, 116.447
      1759,    103, 116.439
      1760,    105, 116.433
      1761,    115, 116.432
      1762,    127, 116.438
      1763,    119, 116.440
      1764,    109, 116.435
      1765,    132, 116.444
      1766,    115, 116.443
      1767,    113, 116.441
      1768,    141, 116.456
      1769,    113, 116.454
      1770,     98, 116.443
      1771,    195, 116.489
      1772,    122, 116.492
      1773,    130, 116.500
      1774,    127, 116.506
      1775,    117, 116.506
      1776,    127, 116.512
      1777,    116, 116.512
      1778,    129, 116.519
      1779,    130, 116.527
      1780,    142, 116.542
      1781,    105, 116.535
      1782,    121, 116.537
      1783,    103, 116.530
      1784,    117, 116.530
      1785,     92, 116.516
      1786,    105, 116.509
      1787,    125, 116.514
      1788,    113, 116.512
      1789,    133, 116.522
      1790,    109, 116.517
      1791,    119, 116.519
      1792,    135, 116.529
      1793,    134, 116.539
      1794,    109, 116.535
      1795,    100, 116.525
      1796,    124, 116.530
      1797,     97, 116.519
      1798,    108, 116.514
      1799,    111, 116.511
      1800,    107, 116.505
      1801,    168, 116.535
      1802,    127, 116.541
      1803,    130, 116.548
      1804,    133, 116.558
      1805,    120, 116.560
      1806,     96, 116.548
      1807,    114, 116.546
      1808,    109, 116.542
      1809,    128, 116.549
      1810,    122, 116.552
      1811,    104, 116.545
      1812,    122, 116.548
      1813,    109, 116.543
      1814,    144, 116.559
      1815,     74, 116.535
      1816,    105, 116.528
      1817,    111, 116.525
      1818,     82, 116.506
      1819,    117, 116.506
      1820,    133, 116.515
      1821,    105, 116.509
      1822,    113, 116.507
      1823,    149, 116.525
      1824,    124, 116.529
      1825,    113, 116.527
      1826,    100, 116.518
      1827,    133, 116.527
      1828,    122, 116.530
      1829,    124, 116.535
      1830,     88, 116.519
      1831,    102, 116.510
      1832,    125, 116.515
      1833,    114, 116.514
      1834,    113, 116.512
      1835,    137, 116.523
      1836,     95, 116.511
      1837,     98, 116.501
      1838,    133, 116.510
      1839,    118, 116.511
      1840,    127, 116.517
      1841,    127, 116.523
      1842,    131, 116.531
      1843,    123, 116.534
      1844,    129, 116.541
      1845,    104, 116.534
      1846,     95, 116.522
      1847,    101, 116.514
      1848,     92, 116.500
      1849,    105, 116.494
# Time (s), Counts, Avg Counts in 1 seconds
      1850,    124, 116.498
      1851,    111, 116.495
      1852,    127, 116.501
      1853,    102, 116.492
      1854,    120, 116.494
      1855,    136, 116.505
      1856,    116, 116.505
      1857,    108, 116.500
      1858,    116, 116.500
      1859,    123, 116.504
      1860,     96, 116.492
      1861,    154, 116.513
      1862,    101, 116.504
      1863,    123, 116.508
      1864,    128, 116.514
      1865,    104, 116.507
      1866,    100, 116.498
      1867,    138, 116.510
      1868,    122, 116.513
      1869,    117, 116.513
      1870,    114, 116.512
      1871,    106, 116.506
      1872,    139, 116.519
      1873,    121, 116.521
      1874,    116, 116.521
      1875,     94, 116.508
      1876,    112, 116.506
      1877,    112, 116.504
      1878,    117, 116.504
      1879,    105, 116.498
      1880,    114, 116.496
      1881,    127, 116.502
      1882,    121, 116.504
      1883,    102, 116.496
      1884,    128, 116.503
      1885,    100, 116.494
      1886,    115, 116.493
      1887,    111, 116.490
      1888,    101, 116.481
      1889,    131, 116.489
      1890,    139, 116.502
      1891,    119, 116.503
      1892,    128, 116.509
      1893,    122, 116.512
      1894,    126, 116.517
      1895,    130, 116.525
      1896,    107, 116.519
      1897,    119, 116.521
      1898,    128, 116.527
      1899,    100, 116.518
      1900,    134, 116.528
      1901,    112, 116.525
      1902,    122, 116.528
      1903,     95, 116.516
      1904,     93, 116.504
      1905,    109, 116.500
      1906,     94, 116.488
      1907,    104, 116.481
      1908,    121, 116.483
      1909,    113, 116.481
      1910,    137, 116.492
      1911,    139, 116.505
      1912,    118, 116.505
      1913,    128, 116.512
      1914,    109, 116.508
      1915,    107, 116.502
      1916,    115, 116.502
      1917,    115, 116.501
      1918,    132, 116.509
      1919,    109, 116.505
      1920,    128, 116.511
      1921,    116, 116.511
      1922,    116, 116.511
      1923,     84, 116.493
      1924,    139, 116.505
      1925,    110, 116.502
      1926,    128, 116.508
      1927,    118, 116.509
      1928,     91, 116.495
      1929,    118, 116.496
      1930,    110, 116.493
      1931,    103, 116.485
      1932,    102, 116.478
      1933,    149, 116.495
      1934,    131, 116.503
      1935,    105, 116.497
      1936,    129, 116.503
      1937,    116, 116.503
      1938,    100, 116.494
      1939,    155, 116.515
      1940,    116, 116.514
      1941,    118, 116.515
      1942,    120, 116.517
      1943,    101, 116.509
      1944,    139, 116.521
      1945,    123, 116.524
      1946,    140, 116.536
      1947,    123, 116.540
      1948,     99, 116.531
      1949,    147, 116.547
# Time (s), Counts, Avg Counts in 1 seconds
      1950,    109, 116.543
      1951,    108, 116.538
      1952,    131, 116.546
      1953,    112, 116.543
      1954,    124, 116.547
      1955,    138, 116.559
      1956,    109, 116.555
      1957,     98, 116.545
      1958,    118, 116.546
      1959,    129, 116.552
      1960,    104, 116.546
      1961,    108, 116.541
      1962,    128, 116.547
      1963,    109, 116.543
      1964,    107, 116.538
      1965,    123, 116.542
      1966,    104, 116.535
      1967,    127, 116.540
      1968,    111, 116.538
      1969,    142, 116.551
      1970,    114, 116.549
      1971,    134, 116.559
      1972,    110, 116.555
      1973,    113, 116.553
      1974,    127, 116.559
      1975,    108, 116.554
      1976,    115, 116.553
      1977,     98, 116.544
      1978,    121, 116.546
      1979,     96, 116.535
      1980,    122, 116.538
      1981,    135, 116.548
      1982,    115, 116.547
      1983,    100, 116.539
      1984,    114, 116.537
      1985,    108, 116.533
      1986,    123, 116.536
      1987,     87, 116.521
      1988,     85, 116.505
      1989,    131, 116.512
      1990,    115, 116.511
      1991,    114, 116.510
      1992,    111, 116.507
      1993,    112, 116.505
      1994,    119, 116.506
      1995,    111, 116.503
      1996,    123, 116.507
      1997,     97, 116.497
      1998,    107, 116.492
      1999,    105, 116.486
      2000,     97, 116.476
      2001,    113, 116.474
      2002,    126, 116.479
      2003,     75, 116.458
      2004,    111, 116.455
      2005,    131, 116.462
      2006,    123, 116.466
      2007,    109, 116.462
      2008,    128, 116.468
      2009,    125, 116.472
      2010,    112, 116.470
      2011,    108, 116.466
      2012,    112, 116.463
      2013,    113, 116.462
      2014,    100, 116.453
      2015,    115, 116.452
      2016,    111, 116.450
      2017,    126, 116.454
      2018,    109, 116.451
      2019,    101, 116.443
      2020,    138, 116.454
      2021,    143, 116.467
      2022,    118, 116.468
      2023,    109, 116.464
      2024,    126, 116.469
      2025,    124, 116.473
      2026,    111, 116.470
      2027,    124, 116.474
      2028,    129, 116.480
      2029,    119, 116.482
      2030,    105, 116.476
      2031,    115, 116.475
      2032,    119, 116.476
      2033,    126, 116.481
      2034,    109, 116.477
      2035,    105, 116.472
      2036,    119, 116.473
      2037,     81, 116.455
      2038,    129, 116.461
      2039,    107, 116.457
      2040,    104, 116.450
      2041,    123, 116.454
      2042,     95, 116.443
      2043,    108, 116.439
      2044,    119, 116.440
      2045,     98, 116.431
      2046,    118, 116.431
      2047,    117, 116.432
      2048,    109, 116.428
      2049,    100, 116.420
# Time (s), Counts, Avg Counts in 1 seconds
      2050,    110, 116.416
      2051,    121, 116.419
      2052,    115, 116.418
      2053,    112, 116.416
      2054,    132, 116.424
      2055,     93, 116.412
      2056,    100, 116.404
      2057,    114, 116.403
      2058,    105, 116.397
      2059,    125, 116.401
      2060,     96, 116.391
      2061,    115, 116.390
      2062,    121, 116.393
      2063,    131, 116.400
      2064,    127, 116.405
      2065,     98, 116.396
      2066,    110, 116.393
      2067,    106, 116.388
      2068,    118, 116.388
      2069,     97, 116.379
      2070,    120, 116.381
      2071,     97, 116.371
      2072,    130, 116.378
      2073,    131, 116.385
      2074,    117, 116.385
      2075,    111, 116.383
      2076,    124, 116.386
      2077,     97, 116.377
      2078,     99, 116.368
      2079,    107, 116.364
      2080,    131, 116.371
      2081,    115, 116.370
      2082,    137, 116.380
      2083,     92, 116.368
      2084,    139, 116.380
      2085,    107, 116.375
      2086,    126, 116.380
      2087,    121, 116.382
      2088,    107, 116.377
      2089,     97, 116.368
      2090,    132, 116.375
      2091,    121, 116.378
      2092,    130, 116.384
      2093,    133, 116.393
      2094,    116, 116.392
      2095,    108, 116.388
      2096,    108, 116.384
      2097,    102, 116.377
      2098,    121, 116.379
      2099,    119, 116.381
      2100,    108, 116.377
      2101,     85, 116.361
      2102,    117, 116.362
      2103,    108, 116.358
      2104,    105, 116.352
      2105,    122, 116.355
      2106,    157, 116.375
      2107,    101, 116.367
      2108,     98, 116.358
      2109,     99, 116.350
      2110,    101, 116.342
      2111,    108, 116.338
      2112,    110, 116.335
      2113,    133, 116.343
      2114,    119, 116.344
      2115,    159, 116.365
      2116,    118, 116.366
      2117,    110, 116.363
      2118,    113, 116.361
      2119,    108, 116.357
      2120,    121, 116.359
      2121,    117, 116.360
      2122,    113, 116.358
      2123,    122, 116.361
      2124,     99, 116.352
      2125,    114, 116.351
      2126,    115, 116.351
      2127,    132, 116.358
      2128,    106, 116.353
      2129,     99, 116.345
      2130,     97, 116.336
      2131,    110, 116.333
      2132,    126, 116.337
      2133,    111, 116.335
      2134,    135, 116.344
      2135,    117, 116.344
      2136,    124, 116.348
      2137,    114, 116.346
      2138,    110, 116.343
      2139,    114, 116.342
      2140,    133, 116.350
      2141,    105, 116.345
      2142,    127, 116.350
      2143,    122, 116.353
      2144,    102, 116.346
      2145,    112, 116.344
      2146,    118, 116.344
      2147,    125, 116.349
      2148,    132, 116.356
      2149,     92, 116.344
# Time (s), Counts, Avg Counts in 1 seconds
      2150,    111, 116.342
      2151,    124, 116.346
      2152,    120, 116.347
      2153,    117, 116.348
      2154,    131, 116.355
      2155,    110, 116.352
      2156,     98, 116.343
      2157,    121, 116.345
      2158,     88, 116.332
      2159,    126, 116.336
      2160,     97, 116.327
      2161,    112, 116.325
      2162,    127, 116.330
      2163,    126, 116.335
      2164,    112, 116.333
      2165,    106, 116.328
      2166,    102, 116.321
      2167,    119, 116.322
      2168,     98, 116.314
      2169,    126, 116.318
      2170,    116, 116.318
      2171,    100, 116.310
      2172,    142, 116.322
      2173,     95, 116.312
      2174,    139, 116.323
      2175,     89, 116.310
      2176,    110, 116.307
      2177,     95, 116.297
      2178,    119, 116.298
      2179,    112, 116.296
      2180,    119, 116.298
      2181,    125, 116.302
      2182,    104, 116.296
      2183,    108, 116.292
      2184,    142, 116.304
      2185,    134, 116.312
      2186,     99, 116.304
      2187,    100, 116.297
      2188,    106, 116.292
      2189,    112, 116.290
      2190,    123, 116.293
      2191,    122, 116.296
      2192,    120, 116.297
      2193,    118, 116.298
      2194,    114, 116.297
      2195,    100, 116.289
      2196,    105, 116.284
      2197,    111, 116.282
      2198,    118, 116.283
      2199,    103, 116.276
      2200,    112, 116.274
      2201,     91, 116.263
      2202,    129, 116.269
      2203,    108, 116.265
      2204,    137, 116.274
      2205,    126, 116.279
      2206,    120, 116.281
      2207,    100, 116.273
      2208,    104, 116.267
      2209,    107, 116.263
      2210,    115, 116.262
      2211,    112, 116.261
      2212,    133, 116.268
      2213,    125, 116.272
      2214,    103, 116.266
      2215,    132, 116.273
      2216,    118, 116.274
      2217,    103, 116.268
      2218,    108, 116.264
      2219,    103, 116.258
      2220,    130, 116.264
      2221,    134, 116.273
      2222,    115, 116.272
      2223,    126, 116.277
      2224,    116, 116.276
      2225,    101, 116.269
      2226,    122, 116.272
      2227,    108, 116.268
      2228,    120, 116.270
      2229,    109, 116.267
      2230,    113, 116.265
      2231,    101, 116.258
      2232,     92, 116.247
      2233,    116, 116.247
      2234,    118, 116.248
      2235,    109, 116.244
      2236,    129, 116.250
      2237,    118, 116.251
      2238,    134, 116.259
      2239,    117, 116.259
      2240,    122, 116.262
      2241,    108, 116.258
      2242,    107, 116.254
      2243,    126, 116.259
      2244,    108, 116.255
      2245,    123, 116.258
      2246,    107, 116.254
      2247,    104, 116.248
      2248,    108, 116.244
      2249,    113, 116.243
# Time (s), Counts, Avg Counts in 1 seconds
      2250,    128, 116.248
      2251,    111, 116.246
      2252,    123, 116.249
      2253,    119, 116.250
      2254,    111, 116.248
      2255,     98, 116.239
      2256,     87, 116.226
      2257,    126, 116.231
      2258,    123, 116.234
      2259,    110, 116.231
      2260,    129, 116.237
      2261,    117, 116.237
      2262,    120, 116.239
      2263,    113, 116.237
      2264,    110, 116.234
      2265,     95, 116.225
      2266,    126, 116.229
      2267,    126, 116.234
      2268,    124, 116.237
      2269,    116, 116.237
      2270,    127, 116.242
      2271,    135, 116.250
      2272,    109, 116.247
      2273,    119, 116.248
      2274,     99, 116.241
      2275,     98, 116.232
      2276,    126, 116.237
      2277,    116, 116.237
      2278,    113, 116.235
      2279,    107, 116.231
      2280,    126, 116.235
      2281,     97, 116.227
      2282,    113, 116.225
      2283,    122, 116.228
      2284,     90, 116.216
      2285,    112, 116.214
      2286,    118, 116.215
      2287,    118, 116.216
      2288,    138, 116.226
      2289,    101, 116.219
      2290,    152, 116.235
      2291,    112, 116.233
      2292,     99, 116.225
      2293,    131, 116.232
      2294,    127, 116.237
      2295,    147, 116.250
      2296,    116, 116.250
      2297,     94, 116.240
      2298,     95, 116.231
      2299,    130, 116.237
      2300,    109, 116.234
      2301,    116, 116.234
      2302,    105, 116.229
      2303,    137, 116.238
      2304,    140, 116.248
      2305,    102, 116.242
      2306,    105, 116.237
      2307,    125, 116.241
      2308,    118, 116.242
      2309,    109, 116.239
      2310,    140, 116.249
      2311,    121, 116.251
      2312,    135, 116.259
      2313,    128, 116.265
      2314,    132, 116.272
      2315,    119, 116.273
      2316,    101, 116.266
      2317,    101, 116.259
      2318,    112, 116.257
      2319,    110, 116.255
      2320,    127, 116.259
      2321,    137, 116.269
      2322,    102, 116.262
      2323,     98, 116.254
      2324,    114, 116.253
      2325,    121, 116.255
      2326,     99, 116.248
      2327,    112, 116.246
      2328,    116, 116.246
      2329,    125, 116.250
      2330,    122, 116.252
      2331,    118, 116.253
      2332,    120, 116.255
      2333,    100, 116.247
      2334,     98, 116.239
      2335,    144, 116.252
      2336,    113, 116.250
      2337,    119, 116.251
      2338,    109, 116.248
      2339,    108, 116.245
      2340,    139, 116.255
      2341,    105, 116.250
      2342,    115, 116.249
      2343,     96, 116.240
      2344,    134, 116.248
      2345,    113, 116.247
      2346,    126, 116.251
      2347,    114, 116.250
      2348,    136, 116.258
      2349,     78, 116.242
# Time (s), Counts, Avg Counts in 1 seconds
      2350,    119, 116.243
      2351,    108, 116.239
      2352,    106, 116.235
      2353,    138, 116.244
      2354,     95, 116.235
      2355,    107, 116.231
      2356,     84, 116.217
      2357,    122, 116.220
      2358,    123, 116.223
      2359,    128, 116.228
      2360,    113, 116.226
      2361,     83, 116.212
      2362,    125, 116.216
      2363,    137, 116.225
      2364,    108, 116.221
      2365,    141, 116.232
      2366,    112, 116.230
      2367,    129, 116.236
      2368,    101, 116.229
      2369,    110, 116.226
      2370,    120, 116.228
      2371,     94, 116.218
      2372,    105, 116.214
      2373,    121, 116.216
      2374,     98, 116.208
      2375,    130, 116.214
      2376,    107, 116.210
      2377,    123, 116.213
      2378,    116, 116.213
      2379,    109, 116.210
      2380,    111, 116.207
      2381,    106, 116.203
      2382,    121, 116.205
      2383,    105, 116.200
      2384,    129, 116.206
      2385,    132, 116.212
      2386,    117, 116.213
      2387,    112, 116.211
      2388,    123, 116.214
      2389,     86, 116.201
      2390,    105, 116.196
      2391,    108, 116.193
      2392,     94, 116.183
      2393,    120, 116.185
      2394,    118, 116.186
      2395,    129, 116.191
      2396,    112, 116.189
      2397,    140, 116.199
      2398,    118, 116.200
      2399,    105, 116.195
      2400,    122, 116.198
      2401,    108, 116.194
      2402,    107, 116.190
      2403,    121, 116.193
      2404,    108, 116.189
      2405,    109, 116.186
      2406,    115, 116.185
      2407,    119, 116.187
      2408,    144, 116.198
      2409,    118, 116.199
      2410,    108, 116.196
      2411,    104, 116.191
      2412,    126, 116.195
      2413,    101, 116.188
      2414,    118, 116.189
      2415,    130, 116.195
      2416,    121, 116.197
      2417,     99, 116.190
      2418,    109, 116.187
      2419,    125, 116.190
      2420,    133, 116.197
      2421,    105, 116.193
      2422,     98, 116.185
      2423,    125, 116.189
      2424,    120, 116.190
      2425,     97, 116.182
      2426,    119, 116.183
      2427,     96, 116.175
      2428,    110, 116.172
      2429,    132, 116.179
      2430,    139, 116.189
      2431,    137, 116.197
      2432,    116, 116.197
      2433,    120, 116.199
      2434,    118, 116.200
      2435,    126, 116.204
      2436,    110, 116.201
      2437,    133, 116.208
      2438,    119, 116.209
      2439,     98, 116.202
      2440,    102, 116.196
      2441,    103, 116.190
      2442,    131, 116.196
      2443,    137, 116.205
      2444,    116, 116.205
      2445,    126, 116.209
      2446,    108, 116.206
      2447,    131, 116.212
      2448,    120, 116.214
      2449,    131, 116.220
# Time (s), Counts, Avg Counts in 1 seconds
      2450,    129, 116.225
      2451,    121, 116.227
      2452,     93, 116.217
      2453,    115, 116.217
      2454,    102, 116.211
      2455,    124, 116.214
      2456,    111, 116.212
      2457,    124, 116.215
      2458,    125, 116.219
      2459,    137, 116.227
      2460,    100, 116.221
      2461,    147, 116.233
      2462,    111, 116.231
      2463,    111, 116.229
      2464,    106, 116.225
      2465,     87, 116.213
      2466,    126, 116.217
      2467,    116, 116.217
      2468,    115, 116.216
      2469,    106, 116.212
      2470,    112, 116.210
      2471,    170, 116.233
      2472,     94, 116.223
      2473,    122, 116.226
      2474,    121, 116.228
      2475,    133, 116.235
      2476,    115, 116.234
      2477,    116, 116.234
      2478,    144, 116.245
      2479,    143, 116.256
      2480,    131, 116.263
      2481,    110, 116.260
      2482,    127, 116.264
      2483,    111, 116.262
      2484,    124, 116.265
      2485,    104, 116.260
      2486,    104, 116.255
      2487,    117, 116.256
      2488,    107, 116.252
      2489,     98, 116.244
      2490,    129, 116.250
      2491,    116, 116.249
      2492,    129, 116.255
      2493,    112, 116.253
      2494,     99, 116.246
      2495,    118, 116.247
      2496,     82, 116.233
      2497,    127, 116.237
      2498,     92, 116.227
      2499,    127, 116.232
      2500,     89, 116.220
      2501,    113, 116.219
      2502,    113, 116.218
      2503,     84, 116.205
      2504,    116, 116.205
      2505,     95, 116.196
      2506,     87, 116.184
      2507,    121, 116.186
      2508,    117, 116.186
      2509,    124, 116.189
      2510,    105, 116.185
      2511,    126, 116.189
      2512,    102, 116.183
      2513,    111, 116.181
      2514,    123, 116.184
      2515,    130, 116.189
      2516,    108, 116.186
      2517,    126, 116.190
      2518,    102, 116.184
      2519,    130, 116.190
      2520,    147, 116.202
      2521,    101, 116.196
      2522,    122, 116.199
      2523,    105, 116.194
      2524,     92, 116.184
      2525,    111, 116.182
      2526,    123, 116.185
      2527,    114, 116.184
      2528,    128, 116.189
      2529,    119, 116.190
      2530,    140, 116.200
      2531,     91, 116.189
      2532,    115, 116.189
      2533,    109, 116.186
      2534,    104, 116.181
      2535,     87, 116.169
      2536,    111, 116.167
      2537,    130, 116.173
      2538,    118, 116.174
      2539,    110, 116.171
      2540,    113, 116.170
      2541,    106, 116.166
      2542,    118, 116.167
      2543,     93, 116.157
      2544,    114, 116.156
      2545,    123, 116.159
      2546,    123, 116.162
      2547,    118, 116.163
      2548,    136, 116.171
      2549,     99, 116.164
# Time (s), Counts, Avg Counts in 1 seconds
      2550,    122, 116.166
      2551,    129, 116.171
      2552,    131, 116.177
      2553,    108, 116.174
      2554,    110, 116.171
      2555,    128, 116.176
      2556,    128, 116.181
      2557,    134, 116.188
      2558,    106, 116.184
      2559,    110, 116.181
      2560,    109, 116.178
      2561,    130, 116.184
      2562,    134, 116.191
      2563,    100, 116.185
      2564,    109, 116.182
      2565,    129, 116.187
      2566,    105, 116.182
      2567,    106, 116.178
      2568,    111, 116.176
      2569,    111, 116.174
      2570,    137, 116.183
      2571,    134, 116.190
      2572,    124, 116.193
      2573,    115, 116.192
      2574,    133, 116.199
      2575,    110, 116.196
      2576,    103, 116.191
      2577,    109, 116.188
      2578,     93, 116.179
      2579,    143, 116.190
      2580,    110, 116.187
      2581,    124, 116.190
      2582,     95, 116.182
      2583,    113, 116.181
      2584,    115, 116.180
      2585,    111, 116.178
      2586,    120, 116.180
      2587,    133, 116.186
      2588,     96, 116.178
      2589,    114, 116.178
      2590,    142, 116.188
      2591,    127, 116.192
      2592,    114, 116.191
      2593,    126, 116.195
      2594,    104, 116.190
      2595,    108, 116.187
      2596,    113, 116.186
      2597,    107, 116.182
      2598,    110, 116.180
      2599,    134, 116.187
      2600,    125, 116.190
      2601,    108, 116.187
      2602,    131, 116.193
      2603,    125, 116.196
      2604,    110, 116.194
      2605,    146, 116.205
      2606,     87, 116.194
      2607,    115, 116.194
      2608,    113, 116.192
      2609,    114, 116.191
      2610,    122, 116.194
      2611,    119, 116.195
      2612,    128, 116.199
      2613,    107, 116.196
      2614,    108, 116.193
      2615,    121, 116.195
      2616,    111, 116.193
      2617,    119, 116.194
      2618,    105, 116.189
      2619,    109, 116.186
      2620,    110, 116.184
      2621,    107, 116.180
      2622,    128, 116.185
      2623,    122, 116.187
      2624,    100, 116.181
      2625,    108, 116.178
      2626,    102, 116.172
      2627,     86, 116.161
      2628,    130, 116.166
      2629,    107, 116.162
      2630,    134, 116.169
      2631,    122, 116.172
      2632,    125, 116.175
      2633,    135, 116.182
      2634,    101, 116.176
      2635,     99, 116.170
      2636,    112, 116.168
      2637,    127, 116.172
      2638,    144, 116.183
      2639,    110, 116.181
      2640,    117, 116.181
      2641,    133, 116.188
      2642,    112, 116.186
      2643,    105, 116.182
      2644,    101, 116.176
      2645,    111, 116.174
      2646,    103, 116.169
      2647,    123, 116.171
      2648,    113, 116.170
      2649,     95, 116.162
# Time (s), Counts, Avg Counts in 1 seconds
      2650,    125, 116.165
      2651,    108, 116.162
      2652,    135, 116.169
      2653,    124, 116.172
      2654,    127, 116.177
      2655,    111, 116.175
      2656,    107, 116.171
      2657,    100, 116.165
      2658,    109, 116.162
      2659,    131, 116.168
      2660,    108, 116.165
      2661,    121, 116.167
      2662,    116, 116.167
      2663,    105, 116.162
      2664,    122, 116.164
      2665,    140, 116.174
      2666,    104, 116.169
      2667,    131, 116.175
      2668,    136, 116.182
      2669,    108, 116.179
      2670,    124, 116.182
      2671,    133, 116.188
      2672,    105, 116.184
      2673,    112, 116.183
      2674,    118, 116.183
      2675,     98, 116.176
      2676,    126, 116.180
      2677,    121, 116.182
      2678,    116, 116.182
      2679,    131, 116.188
      2680,    113, 116.186
      2681,    102, 116.181
      2682,    105, 116.177
      2683,     98, 116.170
      2684,    125, 116.173
      2685,     85, 116.161
      2686,    113, 116.160
      2687,    105, 116.156
      2688,    118, 116.157
      2689,    129, 116.161
      2690,     80, 116.148
      2691,    127, 116.152
      2692,     81, 116.139
      2693,    133, 116.145
      2694,    111, 116.143
      2695,    138, 116.151
      2696,    118, 116.152
      2697,    116, 116.152
      2698,    104, 116.147
      2699,    102, 116.142
      2700,    123, 116.145
      2701,    106, 116.141
      2702,    109, 116.138
      2703,    106, 116.134
      2704,    151, 116.147
      2705,    117, 116.148
      2706,    114, 116.147
      2707,    125, 116.150
      2708,    123, 116.153
      2709,    133, 116.159
      2710,    115, 116.159
      2711,    115, 116.158
      2712,    119, 116.159
      2713,     95, 116.151
      2714,    103, 116.146
      2715,    129, 116.151
      2716,    118, 116.152
      2717,    116, 116.152
      2718,    131, 116.157
      2719,    113, 116.156
      2720,    124, 116.159
      2721,    121, 116.161
      2722,     95, 116.153
      2723,    105, 116.149
      2724,    127, 116.153
      2725,    116, 116.153
      2726,     98, 116.146
      2727,    107, 116.143
      2728,    139, 116.151
      2729,    111, 116.149
      2730,     96, 116.142
      2731,    130, 116.147
      2732,    132, 116.153
      2733,    122, 116.155
