# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
     15402,    434, 393.477
     15403,    435, 393.514
     15404,    529, 393.632
     15405,    374, 393.615
     15406,    374, 393.598
     15407,    337, 393.548
     15408,    424, 393.575
     15409,    372, 393.556
     15410,    426, 393.584
     15411,    441, 393.626
     15412,    408, 393.638
     15413,    478, 393.712
     15414,    399, 393.716
     15415,    362, 393.689
     15416,    366, 393.665
     15417,    397, 393.667
     15418,    410, 393.682
     15419,    404, 393.691
     15420,    372, 393.672
     15421,    391, 393.670
     15422,    393, 393.669
     15423,    406, 393.680
     15424,    420, 393.702
     15425,    412, 393.718
     15426,    325, 393.659
     15427,    437, 393.696
     15428,    389, 393.692
     15429,    417, 393.712
     15430,    339, 393.665
     15431,    415, 393.683
     15432,    370, 393.663
     15433,    367, 393.640
     15434,    423, 393.666
     15435,    401, 393.672
     15436,    419, 393.693
     15437,    404, 393.702
     15438,    411, 393.717
     15439,    394, 393.717
     15440,    373, 393.699
     15441,    402, 393.707
     15442,    406, 393.717
     15443,    369, 393.696
     15444,    348, 393.657
     15445,    405, 393.667
     15446,    346, 393.627
     15447,    343, 393.584
     15448,    380, 393.573
     15449,    368, 393.551
     15450,    372, 393.533
     15451,    393, 393.532
     15452,    434, 393.566
     15453,    400, 393.572
     15454,    363, 393.546
     15455,    384, 393.538
     15456,    440, 393.577
     15457,    395, 393.578
     15458,    396, 393.580
     15459,    367, 393.558
     15460,    388, 393.553
     15461,    424, 393.579
# Time (s), Counts, Avg Counts in 1 seconds
     15462,    418, 393.599
     15463,    391, 393.597
     15464,    384, 393.589
     15465,    352, 393.554
     15466,    366, 393.531
     15467,    389, 393.528
     15468,    368, 393.507
     15469,    424, 393.532
     15470,    378, 393.519
     15471,    381, 393.509
     15472,    426, 393.536
     15473,    418, 393.556
     15474,    352, 393.521
     15475,    377, 393.508
     15476,    397, 393.511
     15477,    398, 393.514
     15478,    354, 393.482
     15479,    387, 393.477
     15480,    386, 393.470
     15481,    352, 393.436
     15482,    413, 393.452
     15483,    403, 393.460
     15484,    384, 393.453
     15485,    406, 393.463
     15486,    408, 393.475
     15487,    421, 393.497
     15488,    401, 393.503
     15489,    356, 393.473
     15490,    385, 393.466
     15491,    441, 393.504
     15492,    357, 393.475
     15493,    407, 393.486
     15494,    378, 393.473
     15495,    362, 393.448
     15496,    364, 393.424
     15497,    361, 393.398
     15498,    399, 393.402
     15499,    366, 393.380
     15500,    363, 393.355
     15501,    361, 393.329
     15502,    378, 393.317
     15503,    367, 393.296
     15504,    429, 393.324
     15505,    451, 393.371
     15506,    442, 393.410
     15507,    404, 393.418
     15508,    364, 393.395
     15509,    367, 393.374
     15510,    432, 393.405
     15511,    403, 393.412
     15512,    346, 393.374
     15513,    370, 393.356
     15514,    395, 393.357
     15515,    426, 393.383
     15516,    416, 393.401
     15517,    440, 393.438
     15518,    377, 393.425
     15519,    392, 393.424
     15520,    375, 393.409
     15521,    376, 393.396
     15522,    372, 393.379
     15523,    398, 393.382
     15524,    421, 393.404
     15525,    417, 393.423
     15526,    377, 393.410
     15527,    367, 393.389
     15528,    389, 393.385
     15529,    358, 393.358
     15530,    428, 393.385
     15531,    364, 393.362
     15532,    415, 393.379
     15533,    410, 393.392
     15534,    391, 393.390
     15535,    364, 393.367
     15536,    339, 393.324
     15537,    411, 393.338
     15538,    367, 393.317
     15539,    413, 393.333
     15540,    412, 393.347
     15541,    376, 393.334
     15542,    405, 393.343
     15543,    416, 393.361
     15544,    368, 393.341
     15545,    375, 393.327
     15546,    472, 393.388
     15547,    396, 393.390
     15548,    387, 393.385
     15549,    354, 393.354
     15550,    398, 393.358
     15551,    365, 393.336
     15552,    359, 393.309
     15553,    403, 393.317
     15554,    369, 393.298
     15555,    411, 393.312
     15556,    349, 393.277
     15557,    447, 393.319
     15558,    359, 393.292
     15559,    374, 393.277
     15560,    375, 393.263
     15561,    381, 393.254
# Time (s), Counts, Avg Counts in 1 seconds
     15562,    435, 393.286
     15563,    369, 393.267
     15564,    399, 393.272
     15565,    399, 393.276
     15566,    384, 393.269
     15567,    350, 393.236
     15568,    407, 393.246
     15569,    389, 393.243
     15570,    426, 393.268
     15571,    411, 393.282
     15572,    340, 393.241
     15573,    337, 393.198
     15574,    400, 393.203
     15575,    441, 393.240
     15576,    405, 393.249
     15577,    349, 393.215
     15578,    420, 393.235
     15579,    400, 393.241
     15580,    383, 393.233
     15581,    373, 393.218
     15582,    378, 393.206
     15583,    417, 393.224
     15584,    431, 393.253
     15585,    394, 393.253
     15586,    373, 393.238
     15587,    385, 393.232
     15588,    376, 393.219
     15589,    428, 393.245
     15590,    395, 393.246
     15591,    393, 393.246
     15592,    415, 393.262
     15593,    362, 393.239
     15594,    381, 393.230
     15595,    406, 393.239
     15596,    367, 393.220
     15597,    362, 393.196
     15598,    363, 393.174
     15599,    460, 393.224
     15600,    389, 393.220
     15601,    403, 393.228
     15602,    384, 393.221
     15603,    338, 393.180
     15604,    387, 393.175
     15605,    341, 393.136
     15606,    383, 393.129
     15607,    439, 393.163
     15608,    442, 393.199
     15609,    387, 393.194
     15610,    419, 393.214
     15611,    358, 393.188
     15612,    457, 393.235
     15613,    364, 393.213
     15614,    390, 393.211
     15615,    410, 393.223
     15616,    502, 393.303
     15617,    366, 393.283
     15618,    393, 393.283
     15619,    367, 393.264
     15620,    385, 393.258
     15621,    355, 393.229
     15622,    386, 393.224
     15623,    418, 393.242
     15624,    382, 393.234
     15625,    366, 393.214
     15626,    378, 393.203
     15627,    386, 393.198
     15628,    364, 393.176
     15629,    415, 393.192
     15630,    440, 393.227
     15631,    412, 393.240
     15632,    352, 393.210
     15633,    441, 393.245
     15634,    381, 393.236
     15635,    467, 393.290
     15636,    386, 393.285
     15637,    401, 393.290
     15638,    372, 393.275
     15639,    401, 393.280
     15640,    420, 393.300
     15641,    365, 393.279
     15642,    448, 393.319
     15643,    411, 393.332
     15644,    413, 393.346
     15645,    410, 393.358
     15646,    316, 393.302
     15647,    402, 393.308
     15648,    433, 393.337
     15649,    429, 393.363
     15650,    367, 393.344
     15651,    384, 393.337
     15652,    421, 393.357
     15653,    353, 393.328
     15654,    392, 393.327
     15655,    374, 393.313
     15656,    376, 393.301
     15657,    384, 393.294
     15658,    405, 393.302
     15659,    404, 393.310
     15660,    347, 393.277
     15661,    387, 393.272
# Time (s), Counts, Avg Counts in 1 seconds
     15662,    440, 393.306
     15663,    430, 393.332
     15664,    396, 393.334
     15665,    427, 393.358
     15666,    383, 393.350
     15667,    395, 393.352
     15668,    418, 393.369
     15669,    431, 393.396
     15670,    443, 393.431
     15671,    425, 393.453
     15672,    401, 393.459
     15673,    343, 393.423
     15674,    377, 393.411
     15675,    402, 393.417
     15676,    398, 393.421
     15677,    395, 393.422
     15678,    404, 393.429
     15679,    397, 393.432
     15680,    413, 393.446
     15681,    384, 393.439
     15682,    393, 393.439
     15683,    386, 393.433
     15684,    396, 393.435
     15685,    384, 393.429
     15686,    417, 393.445
     15687,    350, 393.415
     15688,    400, 393.419
     15689,    362, 393.397
     15690,    358, 393.373
     15691,    391, 393.371
     15692,    393, 393.371
     15693,    385, 393.365
     15694,    392, 393.364
     15695,    410, 393.375
     15696,    415, 393.390
     15697,    370, 393.374
     15698,    409, 393.385
     15699,    417, 393.401
     15700,    407, 393.411
     15701,    384, 393.404
     15702,    388, 393.401
     15703,    446, 393.437
     15704,    375, 393.424
     15705,    419, 393.442
     15706,    372, 393.427
     15707,    409, 393.438
     15708,    373, 393.424
     15709,    378, 393.413
     15710,    367, 393.395
     15711,    420, 393.413
     15712,    345, 393.380
     15713,    334, 393.339
     15714,    350, 393.309
     15715,    385, 393.303
     15716,    348, 393.272
     15717,    386, 393.267
     15718,    399, 393.271
     15719,    353, 393.244
     15720,    363, 393.223
     15721,    398, 393.226
     15722,    373, 393.212
     15723,    345, 393.179
     15724,    402, 393.185
     15725,    379, 393.176
     15726,    386, 393.171
     15727,    385, 393.165
     15728,    353, 393.138
     15729,    407, 393.147
     15730,    449, 393.185
     15731,    348, 393.155
     15732,    398, 393.158
     15733,    427, 393.181
     15734,    432, 393.207
     15735,    415, 393.222
     15736,    389, 393.219
     15737,    333, 393.178
     15738,    455, 393.220
     15739,    387, 393.216
     15740,    390, 393.214
     15741,    448, 393.251
     15742,    407, 393.260
     15743,    391, 393.259
     15744,    397, 393.261
     15745,    388, 393.258
     15746,    391, 393.256
     15747,    487, 393.319
     15748,    416, 393.334
     15749,    387, 393.330
     15750,    385, 393.325
     15751,    403, 393.331
     15752,    371, 393.316
     15753,    352, 393.288
     15754,    385, 393.283
     15755,    393, 393.283
     15756,    412, 393.295
     15757,    369, 393.279
     15758,    389, 393.276
     15759,    419, 393.293
     15760,    432, 393.319
     15761,    382, 393.312
# Time (s), Counts, Avg Counts in 1 seconds
     15762,    405, 393.319
     15763,    362, 393.298
     15764,    384, 393.292
     15765,    390, 393.290
     15766,    375, 393.278
     15767,    408, 393.288
     15768,    358, 393.264
     15769,    374, 393.251
     15770,    363, 393.231
     15771,    436, 393.260
     15772,    333, 393.220
     15773,    418, 393.236
     15774,    344, 393.204
     15775,    399, 393.208
     15776,    360, 393.186
     15777,    342, 393.152
     15778,    411, 393.164
     15779,    432, 393.189
     15780,    378, 393.179
     15781,    375, 393.167
     15782,    411, 393.179
     15783,    413, 393.192
     15784,    388, 393.188
     15785,    406, 393.197
     15786,    405, 393.205
     15787,    398, 393.208
     15788,    409, 393.218
     15789,    361, 393.197
     15790,    385, 393.192
     15791,    429, 393.215
     15792,    367, 393.198
     15793,    354, 393.172
     15794,    332, 393.132
     15795,    288, 393.064
     15796,    425, 393.085
     15797,    332, 393.045
     15798,    381, 393.037
     15799,    386, 393.032
     15800,    408, 393.042
     15801,    418, 393.058
     15802,    379, 393.049
     15803,    419, 393.066
     15804,    412, 393.078
     15805,    480, 393.135
     15806,    372, 393.121
     15807,    346, 393.091
     15808,    323, 393.045
     15809,    393, 393.045
     15810,    370, 393.030
     15811,    343, 392.998
     15812,    442, 393.030
     15813,    432, 393.055
     15814,    407, 393.064
     15815,    383, 393.057
     15816,    436, 393.085
     15817,    438, 393.114
     15818,    334, 393.076
     15819,    394, 393.076
     15820,    421, 393.094
     15821,    330, 393.054
     15822,    410, 393.065
     15823,    376, 393.054
     15824,    397, 393.056
     15825,    379, 393.047
     15826,    394, 393.048
     15827,    352, 393.022
     15828,    440, 393.052
     15829,    383, 393.045
     15830,    362, 393.025
     15831,    453, 393.064
     15832,    393, 393.064
     15833,    417, 393.079
     15834,    392, 393.078
     15835,    359, 393.057
     15836,    429, 393.079
     15837,    435, 393.106
     15838,    361, 393.086
     15839,    344, 393.054
     15840,    387, 393.051
     15841,    362, 393.031
     15842,    424, 393.051
     15843,    359, 393.029
     15844,    386, 393.025
     15845,    388, 393.021
     15846,    385, 393.016
     15847,    379, 393.008
     15848,    353, 392.982
     15849,    404, 392.989
     15850,    401, 392.994
     15851,    429, 393.017
     15852,    365, 392.999
     15853,    441, 393.030
     15854,    365, 393.012
     15855,    392, 393.011
     15856,    420, 393.028
     15857,    408, 393.038
     15858,    390, 393.036
     15859,    404, 393.042
     15860,    354, 393.018
     15861,    369, 393.003
# Time (s), Counts, Avg Counts in 1 seconds
     15862,    318, 392.956
     15863,    350, 392.929
     15864,    353, 392.904
     15865,    366, 392.888
     15866,    414, 392.901
     15867,    338, 392.867
     15868,    402, 392.872
     15869,    353, 392.848
     15870,    381, 392.840
     15871,    373, 392.828
     15872,    331, 392.789
     15873,    420, 392.806
     15874,    429, 392.829
     15875,    404, 392.836
     15876,    427, 392.857
     15877,    404, 392.864
     15878,    425, 392.884
     15879,    375, 392.873
     15880,    435, 392.899
     15881,    383, 392.892
     15882,    418, 392.908
     15883,    359, 392.887
     15884,    372, 392.874
     15885,    388, 392.871
     15886,    349, 392.844
     15887,    371, 392.831
     15888,    443, 392.862
     15889,    400, 392.866
     15890,    389, 392.864
     15891,    436, 392.890
     15892,    369, 392.875
     15893,    424, 392.895
     15894,    355, 392.871
     15895,    349, 392.844
     15896,    457, 392.884
     15897,    416, 392.898
     15898,    382, 392.891
     15899,    386, 392.887
     15900,    397, 392.889
     15901,    395, 392.891
     15902,    385, 392.886
     15903,    393, 392.886
     15904,    422, 392.904
     15905,    356, 392.881
     15906,    434, 392.906
     15907,    380, 392.898
     15908,    374, 392.887
     15909,    350, 392.861
     15910,    397, 392.863
     15911,    370, 392.850
     15912,    382, 392.843
     15913,    381, 392.836
     15914,    368, 392.821
     15915,    395, 392.822
     15916,    393, 392.822
     15917,    383, 392.816
     15918,    423, 392.834
     15919,    393, 392.835
     15920,    411, 392.846
     15921,    409, 392.855
     15922,    415, 392.869
     15923,    360, 392.849
     15924,    389, 392.847
     15925,    400, 392.851
     15926,    432, 392.874
     15927,    389, 392.872
     15928,    390, 392.870
     15929,    470, 392.917
     15930,    397, 392.919
     15931,    397, 392.921
     15932,    366, 392.905
     15933,    372, 392.893
     15934,    384, 392.888
     15935,    387, 392.884
     15936,    353, 392.860
     15937,    446, 392.892
     15938,    391, 392.891
     15939,    360, 392.871
     15940,    402, 392.877
     15941,    359, 392.856
     15942,    376, 392.846
     15943,    477, 392.896
     15944,    403, 392.902
     15945,    384, 392.897
     15946,    391, 392.896
     15947,    387, 392.893
     15948,    437, 392.919
     15949,    438, 392.945
     15950,    401, 392.950
     15951,    366, 392.934
     15952,    386, 392.930
     15953,    395, 392.931
     15954,    431, 392.954
     15955,    386, 392.950
     15956,    442, 392.979
     15957,    441, 393.007
     15958,    390, 393.005
     15959,    391, 393.004
     15960,    405, 393.011
     15961,    405, 393.018
# Time (s), Counts, Avg Counts in 1 seconds
     15962,    394, 393.019
     15963,    365, 393.002
     15964,    443, 393.032
     15965,    387, 393.028
     15966,    339, 392.996
     15967,    413, 393.008
     15968,    406, 393.016
     15969,    413, 393.027
     15970,    413, 393.039
     15971,    436, 393.064
     15972,    351, 393.040
     15973,    368, 393.025
     15974,    446, 393.056
     15975,    402, 393.061
     15976,    382, 393.055
     15977,    340, 393.024
     15978,    391, 393.023
     15979,    384, 393.017
     15980,    387, 393.014
     15981,    409, 393.023
     15982,    411, 393.034
     15983,    432, 393.056
     15984,    394, 393.057
     15985,    360, 393.038
     15986,    396, 393.039
     15987,    409, 393.049
     15988,    390, 393.047
     15989,    356, 393.025
     15990,    384, 393.020
     15991,    412, 393.031
     15992,    441, 393.059
     15993,    382, 393.052
     15994,    375, 393.042
     15995,    377, 393.033
     15996,    385, 393.028
     15997,    377, 393.019
     15998,    406, 393.026
     15999,    397, 393.029
     16000,    384, 393.024
     16001,    382, 393.017
     16002,    458, 393.055
     16003,    402, 393.060
     16004,    366, 393.044
     16005,    394, 393.045
     16006,    381, 393.038
     16007,    394, 393.038
     16008,    407, 393.046
     16009,    400, 393.050
     16010,    438, 393.076
     16011,    357, 393.055
     16012,    402, 393.061
     16013,    399, 393.064
     16014,    395, 393.065
     16015,    437, 393.090
     16016,    396, 393.092
     16017,    479, 393.141
     16018,    387, 393.137
     16019,    328, 393.100
     16020,    396, 393.102
     16021,    422, 393.118
     16022,    394, 393.119
     16023,    387, 393.115
     16024,    433, 393.138
     16025,    416, 393.151
     16026,    386, 393.147
     16027,    374, 393.136
     16028,    379, 393.128
     16029,    408, 393.136
     16030,    406, 393.144
     16031,    422, 393.160
     16032,    336, 393.128
     16033,    351, 393.104
     16034,    430, 393.125
     16035,    377, 393.116
     16036,    418, 393.130
     16037,    444, 393.158
     16038,    414, 393.170
     16039,    364, 393.154
     16040,    400, 393.157
     16041,    378, 393.149
     16042,    400, 393.153
     16043,    378, 393.144
     16044,    427, 393.163
     16045,    422, 393.179
     16046,    385, 393.175
     16047,    421, 393.190
     16048,    426, 393.209
     16049,    404, 393.215
     16050,    396, 393.216
     16051,    458, 393.253
     16052,    414, 393.264
     16053,    379, 393.256
     16054,    399, 393.259
     16055,    400, 393.263
     16056,    363, 393.246
     16057,    427, 393.265
     16058,    371, 393.253
     16059,    429, 393.273
     16060,    391, 393.271
     16061,    393, 393.271
# Time (s), Counts, Avg Counts in 1 seconds
     16062,    406, 393.278
     16063,    410, 393.288
     16064,    400, 393.291
     16065,    412, 393.302
     16066,    387, 393.298
     16067,    388, 393.295
     16068,    425, 393.313
     16069,    350, 393.289
     16070,    377, 393.280
     16071,    356, 393.259
     16072,    384, 393.254
     16073,    404, 393.260
     16074,    400, 393.264
     16075,    422, 393.280
     16076,    409, 393.288
     16077,    389, 393.286
     16078,    414, 393.297
     16079,    375, 393.287
     16080,    448, 393.317
     16081,    372, 393.306
     16082,    412, 393.316
     16083,    378, 393.307
     16084,    379, 393.300
     16085,    414, 393.311
     16086,    440, 393.337
     16087,    389, 393.334
     16088,    459, 393.370
     16089,    391, 393.369
     16090,    394, 393.369
     16091,    416, 393.382
     16092,    390, 393.380
     16093,    399, 393.383
     16094,    371, 393.371
     16095,    381, 393.364
     16096,    394, 393.364
     16097,    395, 393.365
     16098,    449, 393.395
     16099,    432, 393.416
     16100,    403, 393.422
     16101,    365, 393.406
     16102,    380, 393.399
     16103,    415, 393.411
     16104,    389, 393.408
     16105,    407, 393.416
     16106,    436, 393.439
     16107,    374, 393.428
     16108,    343, 393.401
     16109,    398, 393.403
     16110,    380, 393.396
     16111,    383, 393.390
     16112,    523, 393.460
     16113,    400, 393.464
     16114,    448, 393.494
     16115,    418, 393.507
     16116,    370, 393.494
     16117,    416, 393.506
     16118,    381, 393.499
     16119,    410, 393.508
     16120,    367, 393.494
     16121,    353, 393.472
     16122,    397, 393.474
     16123,    406, 393.481
     16124,    389, 393.479
     16125,    368, 393.465
     16126,    396, 393.466
     16127,    425, 393.483
     16128,    349, 393.459
     16129,    362, 393.442
     16130,    425, 393.459
     16131,    412, 393.469
     16132,    399, 393.472
     16133,    389, 393.470
     16134,    355, 393.449
     16135,    418, 393.462
     16136,    396, 393.464
     16137,    374, 393.453
     16138,    377, 393.444
     16139,    378, 393.436
     16140,    394, 393.437
     16141,    373, 393.426
     16142,    403, 393.431
     16143,    375, 393.421
     16144,    406, 393.428
     16145,    378, 393.420
     16146,    362, 393.403
     16147,    431, 393.423
     16148,    368, 393.409
     16149,    399, 393.412
     16150,    366, 393.398
     16151,    370, 393.385
     16152,    392, 393.385
     16153,    391, 393.383
     16154,    407, 393.390
     16155,    378, 393.382
     16156,    415, 393.394
     16157,    370, 393.381
     16158,    403, 393.387
     16159,    402, 393.391
     16160,    338, 393.362
     16161,    439, 393.386
# Time (s), Counts, Avg Counts in 1 seconds
     16162,    433, 393.407
     16163,    394, 393.407
     16164,    414, 393.418
     16165,    349, 393.395
     16166,    433, 393.415
     16167,    416, 393.427
     16168,    413, 393.437
     16169,    383, 393.432
     16170,    404, 393.438
     16171,    425, 393.454
     16172,    373, 393.443
     16173,    388, 393.441
     16174,    390, 393.439
     16175,    372, 393.428
     16176,    396, 393.429
     16177,    373, 393.418
     16178,    464, 393.455
     16179,    347, 393.431
     16180,    371, 393.419
     16181,    373, 393.408
     16182,    359, 393.391
     16183,    433, 393.411
     16184,    380, 393.404
     16185,    387, 393.401
     16186,    362, 393.385
     16187,    334, 393.354
     16188,    345, 393.329
     16189,    310, 393.285
     16190,    422, 393.300
     16191,    366, 393.286
     16192,    425, 393.302
     16193,    373, 393.292
     16194,    376, 393.283
     16195,    378, 393.275
     16196,    459, 393.309
     16197,    393, 393.309
     16198,    415, 393.320
     16199,    382, 393.314
     16200,    424, 393.330
     16201,    451, 393.360
     16202,    378, 393.352
     16203,    356, 393.333
     16204,    427, 393.350
     16205,    361, 393.333
     16206,    424, 393.349
     16207,    379, 393.342
     16208,    452, 393.372
     16209,    357, 393.353
     16210,    372, 393.342
     16211,    381, 393.336
     16212,    424, 393.352
     16213,    368, 393.339
     16214,    326, 393.304
     16215,    414, 393.315
     16216,    395, 393.316
     16217,    372, 393.305
     16218,    394, 393.305
     16219,    395, 393.306
     16220,    364, 393.291
     16221,    359, 393.274
     16222,    366, 393.260
     16223,    483, 393.305
     16224,    383, 393.300
     16225,    363, 393.285
     16226,    366, 393.271
     16227,    368, 393.258
     16228,    443, 393.283
     16229,    384, 393.279
     16230,    398, 393.281
     16231,    337, 393.252
     16232,    412, 393.262
     16233,    389, 393.260
     16234,    459, 393.293
     16235,    364, 393.278
     16236,    378, 393.270
     16237,    426, 393.287
     16238,    398, 393.289
     16239,    385, 393.285
     16240,    355, 393.266
     16241,    370, 393.254
     16242,    414, 393.265
     16243,    433, 393.285
     16244,    454, 393.315
     16245,    369, 393.303
     16246,    401, 393.307
     16247,    317, 393.268
     16248,    406, 393.275
     16249,    379, 393.268
     16250,    373, 393.257
     16251,    419, 393.270
     16252,    406, 393.277
     16253,    416, 393.288
     16254,    412, 393.298
     16255,    426, 393.314
     16256,    387, 393.311
     16257,    409, 393.319
     16258,    418, 393.331
     16259,    450, 393.359
     16260,    422, 393.374
     16261,    371, 393.363
# Time (s), Counts, Avg Counts in 1 seconds
     16262,    396, 393.364
     16263,    359, 393.347
     16264,    326, 393.313
     16265,    408, 393.320
     16266,    344, 393.296
     16267,    395, 393.297
     16268,    428, 393.314
     16269,    361, 393.298
     16270,    397, 393.300
     16271,    378, 393.292
     16272,    334, 393.263
     16273,    394, 393.263
     16274,    379, 393.256
     16275,    401, 393.260
     16276,    397, 393.262
     16277,    366, 393.248
     16278,    425, 393.264
     16279,    372, 393.253
     16280,    453, 393.283
     16281,    407, 393.290
     16282,    387, 393.287
     16283,    403, 393.291
     16284,    393, 393.291
     16285,    425, 393.307
     16286,    466, 393.343
     16287,    350, 393.321
     16288,    425, 393.337
     16289,    405, 393.343
     16290,    447, 393.369
     16291,    472, 393.408
     16292,    407, 393.415
     16293,    365, 393.401
     16294,    334, 393.371
     16295,    372, 393.361
     16296,    393, 393.361
     16297,    384, 393.356
     16298,    357, 393.338
     16299,    345, 393.315
     16300,    391, 393.313
     16301,    458, 393.345
     16302,    391, 393.344
     16303,    421, 393.358
     16304,    425, 393.373
     16305,    417, 393.385
     16306,    396, 393.386
     16307,    375, 393.377
     16308,    382, 393.371
     16309,    369, 393.359
     16310,    356, 393.341
     16311,    398, 393.343
     16312,    405, 393.349
     16313,    394, 393.349
     16314,    420, 393.363
     16315,    376, 393.354
     16316,    387, 393.351
     16317,    394, 393.351
     16318,    424, 393.366
     16319,    432, 393.385
     16320,    393, 393.385
     16321,    478, 393.426
     16322,    387, 393.423
     16323,    414, 393.433
     16324,    413, 393.442
     16325,    361, 393.427
     16326,    402, 393.431
     16327,    403, 393.435
     16328,    424, 393.450
     16329,    401, 393.454
     16330,    399, 393.456
     16331,    403, 393.461
     16332,    427, 393.477
     16333,    473, 393.516
     16334,    425, 393.531
     16335,    354, 393.512
     16336,    367, 393.499
     16337,    363, 393.484
     16338,    384, 393.480
     16339,    382, 393.474
     16340,    384, 393.470
     16341,    348, 393.448
     16342,    348, 393.426
     16343,    396, 393.427
     16344,    376, 393.419
     16345,    349, 393.397
     16346,    412, 393.406
     16347,    406, 393.412
     16348,    449, 393.439
     16349,    404, 393.444
     16350,    423, 393.458
     16351,    359, 393.442
     16352,    427, 393.458
     16353,    401, 393.461
     16354,    373, 393.452
     16355,    415, 393.462
     16356,    403, 393.467
     16357,    383, 393.462
     16358,    358, 393.445
     16359,    317, 393.408
     16360,    352, 393.388
     16361,    386, 393.385
# Time (s), Counts, Avg Counts in 1 seconds
     16362,    364, 393.371
     16363,    383, 393.366
     16364,    393, 393.366
     16365,    390, 393.364
     16366,    413, 393.374
     16367,    393, 393.373
     16368,    416, 393.384
     16369,    403, 393.389
     16370,    368, 393.377
     16371,    359, 393.360
     16372,    380, 393.354
     16373,    386, 393.350
     16374,    440, 393.373
     16375,    332, 393.343
     16376,    403, 393.348
     16377,    355, 393.330
     16378,    387, 393.327
     16379,    344, 393.304
     16380,    395, 393.304
     16381,    341, 393.280
     16382,    385, 393.276
     16383,    404, 393.281
     16384,    456, 393.311
     16385,    400, 393.314
     16386,    453, 393.342
     16387,    346, 393.319
     16388,    358, 393.303
     16389,    380, 393.297
     16390,    449, 393.323
     16391,    392, 393.322
     16392,    407, 393.329
     16393,    377, 393.321
     16394,    421, 393.334
     16395,    398, 393.336
     16396,    404, 393.341
     16397,    393, 393.341
     16398,    383, 393.336
     16399,    376, 393.328
     16400,    379, 393.321
     16401,    333, 393.293
     16402,    448, 393.319
     16403,    381, 393.313
     16404,    417, 393.324
     16405,    357, 393.307
     16406,    344, 393.284
     16407,    449, 393.310
     16408,    376, 393.302
     16409,    375, 393.293
     16410,    412, 393.302
     16411,    382, 393.297
     16412,    401, 393.300
     16413,    390, 393.299
     16414,    421, 393.312
     16415,    479, 393.352
     16416,    399, 393.354
     16417,    353, 393.335
     16418,    376, 393.327
     16419,    430, 393.344
     16420,    370, 393.334
     16421,    411, 393.342
     16422,    357, 393.325
     16423,    408, 393.332
     16424,    396, 393.333
     16425,    387, 393.330
     16426,    402, 393.334
     16427,    316, 393.298
     16428,    382, 393.293
     16429,    369, 393.282
     16430,    380, 393.276
     16431,    384, 393.271
     16432,    397, 393.273
     16433,    400, 393.276
     16434,    377, 393.269
     16435,    393, 393.269
     16436,    421, 393.281
     16437,    338, 393.256
     16438,    343, 393.233
     16439,    437, 393.253
     16440,    407, 393.259
     16441,    408, 393.266
     16442,    381, 393.260
     16443,    382, 393.255
     16444,    442, 393.278
     16445,    412, 393.286
     16446,    394, 393.287
     16447,    430, 393.303
     16448,    487, 393.346
     16449,    360, 393.331
     16450,    439, 393.352
     16451,    375, 393.343
     16452,    407, 393.350
     16453,    446, 393.374
     16454,    349, 393.354
     16455,    358, 393.337
     16456,    409, 393.344
     16457,    372, 393.335
     16458,    403, 393.339
     16459,    389, 393.337
     16460,    307, 393.298
     16461,    387, 393.295
# Time (s), Counts, Avg Counts in 1 seconds
     16462,    382, 393.290
     16463,    380, 393.284
     16464,    346, 393.262
     16465,    361, 393.248
     16466,    393, 393.248
     16467,    343, 393.225
     16468,    438, 393.245
     16469,    380, 393.239
     16470,    409, 393.246
     16471,    417, 393.257
     16472,    411, 393.265
     16473,    419, 393.277
     16474,    412, 393.285
     16475,    369, 393.274
     16476,    387, 393.271
     16477,    340, 393.247
     16478,    369, 393.236
     16479,    388, 393.234
     16480,    401, 393.238
     16481,    454, 393.265
     16482,    326, 393.235
     16483,    407, 393.241
     16484,    398, 393.243
     16485,    422, 393.256
     16486,    373, 393.247
     16487,    373, 393.238
     16488,    464, 393.270
     16489,    387, 393.267
     16490,    382, 393.262
     16491,    434, 393.280
     16492,    419, 393.291
     16493,    378, 393.285
     16494,    424, 393.298
     16495,    425, 393.313
     16496,    402, 393.316
     16497,    353, 393.298
     16498,    397, 393.300
     16499,    399, 393.303
     16500,    400, 393.306
     16501,    405, 393.311
     16502,    401, 393.314
     16503,    319, 393.281
     16504,    391, 393.280
     16505,    348, 393.260
     16506,    398, 393.262
     16507,    398, 393.264
     16508,    416, 393.274
     16509,    383, 393.270
     16510,    415, 393.279
     16511,    371, 393.269
     16512,    412, 393.278
     16513,    368, 393.266
     16514,    405, 393.272
     16515,    387, 393.269
     16516,    397, 393.271
     16517,    389, 393.269
     16518,    371, 393.259
     16519,    395, 393.260
     16520,    414, 393.269
     16521,    348, 393.249
     16522,    422, 393.261
     16523,    400, 393.264
     16524,    370, 393.254
     16525,    389, 393.252
     16526,    455, 393.280
     16527,    431, 393.296
     16528,    379, 393.290
     16529,    447, 393.314
     16530,    398, 393.316
     16531,    380, 393.310
     16532,    374, 393.301
     16533,    381, 393.296
     16534,    426, 393.310
     16535,    340, 393.287
     16536,    387, 393.284
     16537,    386, 393.281
     16538,    378, 393.274
     16539,    407, 393.280
     16540,    422, 393.293
     16541,    352, 393.275
     16542,    394, 393.275
