# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
       255,   1096, 1035.436
       256,   1091, 1035.680
       257,   1072, 1035.838
       258,   1017, 1035.756
       259,   1013, 1035.658
       260,   1089, 1035.888
       261,   1034, 1035.880
       262,   1086, 1036.094
       263,   1035, 1036.089
       264,   1070, 1036.233
       265,   1049, 1036.287
       266,   1069, 1036.424
       267,   1060, 1036.523
       268,    960, 1036.204
       269,   1002, 1036.062
       270,    984, 1035.847
       271,   1132, 1036.243
       272,    991, 1036.057
       273,    978, 1035.820
       274,   1036, 1035.821
       275,   1055, 1035.898
       276,   1015, 1035.815
       277,   1010, 1035.710
       278,   1092, 1035.936
       279,   1048, 1035.984
       280,    996, 1035.825
       281,   1000, 1035.684
       282,    996, 1035.527
       283,   1008, 1035.419
       284,   1021, 1035.363
       285,    993, 1035.198
       286,    996, 1035.046
       287,    984, 1034.849
       288,   1034, 1034.846
       289,    983, 1034.647
       290,    993, 1034.488
       291,    997, 1034.346
       292,   1092, 1034.564
       293,   1036, 1034.570
       294,    946, 1034.237
       295,   1000, 1034.108
       296,   1013, 1034.030
       297,   1021, 1033.981
       298,   1001, 1033.859
       299,   1016, 1033.793
       300,   1061, 1033.893
       301,    992, 1033.740
       302,   1126, 1034.077
       303,   1065, 1034.189
       304,   1000, 1034.065
       305,   1057, 1034.148
       306,   1050, 1034.205
       307,   1031, 1034.193
       308,   1001, 1034.075
       309,   1055, 1034.149
       310,   1035, 1034.152
       311,   1084, 1034.329
       312,   1019, 1034.274
       313,    976, 1034.070
       314,   1016, 1034.007
       315,   1023, 1033.968
       316,   1011, 1033.889
       317,   1006, 1033.792
       318,   1127, 1034.114
       319,   1101, 1034.343
       320,   1038, 1034.356
       321,   1017, 1034.297
       322,   1117, 1034.578
       323,   1080, 1034.732
       324,    976, 1034.534
       325,   1018, 1034.478
       326,   1061, 1034.567
       327,   1120, 1034.853
# Time (s), Counts, Avg Counts in 1 seconds
       328,    993, 1034.713
       329,   1045, 1034.747
       330,   1059, 1034.828
       331,   1006, 1034.732
       332,   1035, 1034.733
       333,    989, 1034.583
       334,   1116, 1034.850
       335,   1190, 1035.355
       336,   1114, 1035.610
       337,   1033, 1035.601
       338,   1078, 1035.739
       339,   1146, 1036.093
       340,   1030, 1036.074
       341,   1060, 1036.150
       342,    990, 1036.003
       343,   1070, 1036.111
       344,    968, 1035.895
       345,   1057, 1035.962
       346,   1043, 1035.984
       347,   1065, 1036.075
       348,   1065, 1036.166
       349,   1110, 1036.395
       350,   1081, 1036.534
       351,    961, 1036.300
       352,   1005, 1036.204
       353,   1027, 1036.175
       354,   1033, 1036.166
       355,   1020, 1036.116
       356,   1084, 1036.262
       357,    979, 1036.088
       358,   1018, 1036.033
       359,   1068, 1036.130
       360,    994, 1036.003
       361,   1033, 1035.994
       362,   1073, 1036.105
       363,   1020, 1036.057
       364,   1036, 1036.056
       365,   1079, 1036.184
       366,   1024, 1036.148
       367,   1029, 1036.126
       368,   1080, 1036.256
       369,   1118, 1036.496
       370,   1013, 1036.427
       371,    969, 1036.230
       372,   1055, 1036.285
       373,    992, 1036.156
       374,   1091, 1036.315
       375,   1024, 1036.279
       376,    900, 1035.888
       377,    990, 1035.756
       378,   1032, 1035.746
       379,   1090, 1035.900
       380,   1051, 1035.943
       381,   1045, 1035.969
       382,   1082, 1036.099
       383,   1098, 1036.273
       384,   1042, 1036.289
       385,   1040, 1036.299
       386,   1080, 1036.421
       387,   1027, 1036.395
       388,   1042, 1036.411
       389,   1152, 1036.731
       390,   1035, 1036.727
       391,   1006, 1036.642
       392,   1078, 1036.755
       393,   1068, 1036.841
       394,   1013, 1036.776
       395,   1082, 1036.899
       396,   1083, 1037.024
       397,   1132, 1037.282
       398,   1093, 1037.432
       399,   1066, 1037.509
       400,   1026, 1037.478
       401,   1022, 1037.437
       402,    973, 1037.265
       403,    997, 1037.157
       404,    982, 1037.010
       405,   1024, 1036.976
       406,   1054, 1037.021
       407,    968, 1036.839
       408,   1096, 1036.995
       409,   1088, 1037.128
       410,    997, 1037.023
       411,   1007, 1036.945
       412,   1033, 1036.935
       413,   1109, 1037.122
       414,    989, 1036.997
       415,    977, 1036.842
       416,   1044, 1036.861
       417,   1125, 1037.087
       418,   1040, 1037.095
       419,    997, 1036.992
       420,   1078, 1037.097
       421,   1063, 1037.163
       422,   1041, 1037.172
       423,   1013, 1037.111
       424,   1067, 1037.187
       425,   1062, 1037.249
       426,    986, 1037.121
       427,   1039, 1037.125
# Time (s), Counts, Avg Counts in 1 seconds
       428,   1023, 1037.090
       429,   1114, 1037.282
       430,   1091, 1037.415
       431,   1084, 1037.531
       432,   1085, 1037.648
       433,   1092, 1037.783
       434,   1004, 1037.699
       435,   1048, 1037.725
       436,   1122, 1037.931
       437,   1062, 1037.990
       438,    936, 1037.741
       439,   1024, 1037.708
       440,   1044, 1037.723
       441,   1037, 1037.721
       442,   1080, 1037.824
       443,   1059, 1037.875
       444,    958, 1037.683
       445,    997, 1037.585
       446,    990, 1037.471
       447,   1004, 1037.391
       448,    987, 1037.271
       449,   1083, 1037.380
       450,   1105, 1037.540
       451,   1043, 1037.553
       452,   1064, 1037.615
       453,   1032, 1037.602
       454,   1008, 1037.533
       455,   1021, 1037.494
       456,   1068, 1037.565
       457,   1040, 1037.571
       458,   1021, 1037.532
       459,   1022, 1037.496
       460,   1046, 1037.516
       461,   1186, 1037.859
       462,   1008, 1037.790
       463,   1002, 1037.708
       464,   1005, 1037.633
       465,   1036, 1037.629
       466,   1020, 1037.589
       467,   1005, 1037.515
       468,    937, 1037.286
       469,   1064, 1037.347
       470,    983, 1037.224
       471,   1060, 1037.275
       472,    999, 1037.189
       473,    973, 1037.045
       474,    995, 1036.951
       475,   1036, 1036.948
       476,   1111, 1037.114
       477,   1059, 1037.163
       478,   1017, 1037.118
       479,   1082, 1037.217
       480,   1055, 1037.256
       481,   1088, 1037.369
       482,   1009, 1037.306
       483,   1062, 1037.360
       484,    917, 1037.096
       485,   1027, 1037.074
       486,   1053, 1037.109
       487,   1092, 1037.228
       488,   1054, 1037.265
       489,   1091, 1037.382
       490,   1040, 1037.387
       491,    983, 1037.270
       492,   1038, 1037.271
       493,    984, 1037.157
       494,    981, 1037.036
       495,   1042, 1037.047
       496,   1027, 1037.025
       497,   1072, 1037.100
       498,   1013, 1037.049
       499,   1061, 1037.100
       500,   1000, 1037.021
       501,    952, 1036.841
       502,   1065, 1036.901
       503,   1078, 1036.987
       504,    998, 1036.905
       505,   1065, 1036.964
       506,    967, 1036.818
       507,   1003, 1036.747
       508,    975, 1036.619
       509,   1067, 1036.682
       510,    961, 1036.525
       511,   1025, 1036.501
       512,   1055, 1036.539
       513,   1081, 1036.631
       514,   1043, 1036.644
       515,   1040, 1036.651
       516,   1087, 1036.754
       517,   1094, 1036.871
       518,    983, 1036.761
       519,   1023, 1036.733
       520,   1024, 1036.707
       521,   1048, 1036.730
       522,    977, 1036.609
       523,   1046, 1036.628
       524,   1021, 1036.597
       525,   1040, 1036.603
       526,    945, 1036.419
       527,    986, 1036.318
# Time (s), Counts, Avg Counts in 1 seconds
       528,    987, 1036.220
       529,   1046, 1036.239
       530,   1067, 1036.301
       531,   1091, 1036.409
       532,    999, 1036.335
       533,   1095, 1036.451
       534,   1075, 1036.527
       535,   1110, 1036.672
       536,   1020, 1036.640
       537,   1103, 1036.770
       538,   1136, 1036.964
       539,   1069, 1037.027
       540,    975, 1036.906
       541,    906, 1036.651
       542,   1077, 1036.729
       543,   1006, 1036.670
       544,    992, 1036.583
       545,   1059, 1036.626
       546,   1097, 1036.743
       547,   1024, 1036.719
       548,   1058, 1036.759
       549,   1043, 1036.772
       550,   1030, 1036.758
       551,    966, 1036.623
       552,   1072, 1036.690
       553,   1005, 1036.630
       554,    997, 1036.555
       555,   1097, 1036.669
       556,   1046, 1036.687
       557,   1080, 1036.769
       558,   1014, 1036.726
       559,   1032, 1036.717
       560,   1113, 1036.861
       561,    935, 1036.669
       562,   1011, 1036.622
       563,   1086, 1036.714
       564,    993, 1036.632
       565,    966, 1036.501
       566,   1046, 1036.519
       567,   1045, 1036.534
       568,   1030, 1036.522
       569,   1039, 1036.527
       570,   1015, 1036.487
       571,   1118, 1036.637
       572,   1097, 1036.748
       573,   1016, 1036.710
       574,    960, 1036.569
       575,   1027, 1036.552
       576,   1064, 1036.602
       577,   1041, 1036.610
       578,    963, 1036.476
       579,   1017, 1036.441
       580,   1041, 1036.449
       581,    996, 1036.376
       582,   1069, 1036.435
       583,   1107, 1036.562
       584,    996, 1036.489
       585,   1104, 1036.610
       586,   1033, 1036.603
       587,   1029, 1036.590
       588,   1051, 1036.616
       589,   1026, 1036.597
       590,    994, 1036.521
       591,    967, 1036.397
       592,   1068, 1036.454
       593,   1072, 1036.517
       594,   1005, 1036.461
       595,   1074, 1036.527
       596,    998, 1036.459
       597,    934, 1036.279
       598,   1058, 1036.317
       599,   1095, 1036.420
       600,   1009, 1036.372
       601,    976, 1036.267
       602,   1047, 1036.286
       603,   1039, 1036.290
       604,   1078, 1036.363
       605,   1069, 1036.419
       606,   1117, 1036.559
       607,   1071, 1036.618
       608,   1110, 1036.745
       609,   1050, 1036.768
       610,   1036, 1036.766
       611,    959, 1036.633
       612,    957, 1036.497
       613,   1000, 1036.434
       614,   1019, 1036.404
       615,   1021, 1036.378
       616,   1055, 1036.410
       617,   1078, 1036.480
       618,   1073, 1036.542
       619,   1019, 1036.513
       620,   1097, 1036.615
       621,    947, 1036.463
       622,   1090, 1036.554
       623,   1067, 1036.605
       624,   1083, 1036.683
       625,   1088, 1036.769
       626,   1138, 1036.938
       627,    968, 1036.823
# Time (s), Counts, Avg Counts in 1 seconds
       628,   1099, 1036.926
       629,   1062, 1036.968
       630,    984, 1036.880
       631,   1047, 1036.897
       632,   1021, 1036.871
       633,   1100, 1036.975
       634,   1111, 1037.097
       635,   1087, 1037.179
       636,   1010, 1037.135
       637,   1031, 1037.125
       638,   1036, 1037.123
       639,   1066, 1037.170
       640,   1004, 1037.116
       641,   1133, 1037.272
       642,   1064, 1037.316
       643,   1059, 1037.351
       644,    934, 1037.183
       645,   1086, 1037.262
       646,   1058, 1037.296
       647,   1008, 1037.248
       648,   1068, 1037.298
       649,   1039, 1037.301
       650,   1024, 1037.280
       651,   1062, 1037.319
       652,   1097, 1037.415
       653,   1074, 1037.474
       654,   1021, 1037.447
       655,   1085, 1037.523
       656,    984, 1037.437
       657,   1069, 1037.488
       658,   1030, 1037.476
       659,   1007, 1037.428
       660,   1077, 1037.490
       661,   1041, 1037.496
       662,   1018, 1037.465
       663,   1030, 1037.453
       664,   1071, 1037.506
       665,   1003, 1037.452
       666,    970, 1037.346
       667,   1015, 1037.311
       668,   1064, 1037.353
       669,   1031, 1037.343
       670,   1074, 1037.400
       671,   1035, 1037.396
       672,   1065, 1037.439
       673,   1037, 1037.439
       674,    951, 1037.305
       675,   1113, 1037.422
       676,   1070, 1037.472
