         6,    831, 573.500
         7,    823, 656.666
         8,    791, 690.250
         9,    679, 688.000
        10,    805, 707.500
        11,    854, 728.428
        12,    694, 724.125
        13,    617, 712.222
        14,    521, 693.100
        15,    589, 683.636
        16,    879, 699.917
        17,    823, 709.384
        18,    901, 723.071
        19,    792, 727.666
        20,    817, 733.250
        21,    921, 744.294
        22,    833, 749.222
        23,    922, 758.316
        24,    721, 756.450
        25,    528, 745.571
        26,    487, 733.818
        27,    680, 731.478
        28,    991, 742.291
        29,    896, 748.440
        30,    835, 751.769
        31,    905, 757.444
        32,    929, 763.571
        33,   1014, 772.207
        34,    958, 778.400
        35,    871, 781.387
        36,    833, 783.000
        37,    964, 788.485
        38,    926, 792.529
        39,    896, 795.486
        40,    910, 798.666
        41,    997, 804.027
        42,    877, 805.947
        43,    896, 808.256
        44,    920, 811.050
        45,    933, 814.024
        46,    917, 816.476
        47,    911, 818.674
        48,    943, 821.500
        49,    782, 820.622
        50,    825, 820.717
        51,    951, 823.489
        52,    870, 824.458
        53,    917, 826.347
        54,    634, 822.500
        55,    523, 816.627
        56,    704, 814.461
        57,    788, 813.962
        58,    463, 807.463
        59,    421, 800.436
        60,    337, 792.161
        61,    373, 784.807
        62,    296, 776.379
        63,    322, 768.678
        64,    250, 760.033
        65,    243, 751.557
        66,    296, 744.209
        67,    266, 736.619
        68,    301, 729.812
        69,    295, 723.123
        70,    187, 715.000
        71,    254, 708.119
        72,    213, 700.838
        73,    261, 694.464
        74,    235, 687.900
        75,    207, 681.127
        76,    206, 674.528
        77,    215, 668.233
        78,    232, 662.338
        79,    213, 656.347
        80,    213, 650.513
        81,    238, 645.156
        82,    186, 639.269
        83,    232, 634.114
        84,    221, 628.950
        85,    237, 624.111
        86,    243, 619.463
        87,    304, 615.663
        88,    250, 611.309
        89,    237, 606.906
        90,    250, 602.756
        91,    226, 598.425
        92,    234, 594.284
        93,    216, 590.034
        94,    263, 586.400
        95,    225, 582.428
        96,    261, 578.935
        97,    232, 575.204
        98,    216, 571.383
        99,    224, 567.726
       100,    210, 564.000
       101,    235, 560.608
       102,    182, 556.745
       103,    245, 553.596
# Time (s), Counts, Avg Counts in 1 seconds
       104,    191, 549.970
       105,    209, 546.594
       106,    188, 543.078
       107,    201, 539.757
       108,    171, 536.211
       109,    249, 533.476
       110,    202, 530.349
       111,    305, 528.243
       112,    222, 525.407
       113,    185, 522.284
       114,    207, 519.418
       115,    224, 516.757
       116,    208, 514.000
       117,    204, 511.257
       118,    227, 508.763
       119,    239, 506.417
       120,    149, 503.336
       121,    242, 501.103
       122,    172, 498.313
       123,    219, 495.966
       124,    189, 493.408
       125,    188, 490.884
       126,    188, 488.402
       127,    214, 486.171
       128,    205, 483.903
       129,    189, 481.544
       130,    214, 479.421
       131,    240, 477.535
       132,    257, 475.812
       133,    224, 473.860
       134,    183, 471.623
       135,    218, 469.687
       136,    210, 467.720
       137,    234, 465.962
       138,    199, 463.970
       139,    150, 461.644
       140,    165, 459.463
       141,    208, 457.628
       142,    198, 455.746
       143,    259, 454.331
       144,    239, 452.793
       145,    229, 451.206
       146,    194, 449.394
       147,    229, 447.853
       148,    219, 446.264
       149,    208, 444.621
       150,    236, 443.192
       151,    538, 443.837
       152,    512, 444.297
       153,    494, 444.631
       154,    195, 442.967
       155,    174, 441.185
       156,    247, 439.908
       157,    233, 438.556
       158,    200, 437.006
       159,    226, 435.645
       160,    203, 434.154
       161,    173, 432.490
       162,    179, 430.886
       163,    184, 429.333
       164,    256, 428.250
       165,    165, 426.615
       166,    271, 425.654
       167,    179, 424.141
       168,    248, 423.067
       169,    191, 421.661
       170,    272, 420.759
       171,    219, 419.551
       172,    185, 418.155
       173,    178, 416.734
       174,    168, 415.271
       175,    215, 414.099
       176,    207, 412.895
       177,    219, 411.775
       178,    214, 410.638
       179,    255, 409.749
       180,    178, 408.432
       181,    286, 407.740
       182,    223, 406.702
       183,    185, 405.464
       184,    170, 404.155
       185,    206, 403.061
       186,    186, 401.868
       187,    224, 400.896
       188,    179, 399.690
       189,    280, 399.043
       190,    221, 398.086
       191,    201, 397.032
       192,    234, 396.165
       193,    196, 395.106
       194,    206, 394.110
       195,    211, 393.152
       196,    274, 392.531
       197,    229, 391.684
       198,    299, 391.206
       199,    222, 390.338
       200,    244, 389.592
       201,    231, 388.787
       202,    261, 388.141
       203,    216, 387.276
# Time (s), Counts, Avg Counts in 1 seconds
       204,    189, 386.285
       205,    217, 385.443
       206,    222, 384.634
       207,    215, 383.798
       208,    213, 382.961
       209,    265, 382.385
       210,    198, 381.490
       211,    276, 380.981
       212,    229, 380.250
       213,    267, 379.708
       214,    269, 379.181
       215,    264, 378.635
       216,    237, 377.967
       217,    241, 377.324
       218,    252, 376.738
       219,    268, 376.233
       220,    194, 375.389
       221,    169, 374.438
       222,    202, 373.647
       223,    229, 372.986
       224,    275, 372.541
       225,    258, 372.023
       226,    227, 371.369
       227,    287, 370.991
       228,    187, 370.170
       229,    213, 369.471
       230,    241, 368.903
       231,    230, 368.291
       232,    250, 367.772
       233,    225, 367.148
       234,    259, 366.678
       235,    264, 366.234
       236,    269, 365.815
       237,    200, 365.103
       238,    218, 364.474
       239,    255, 364.008
       240,    209, 363.352
       241,    225, 362.768
       242,    208, 362.118
       243,    245, 361.628
       244,    222, 361.046
       245,    175, 360.274
       246,    215, 359.673
       247,    245, 359.202
       248,    341, 359.127
       249,    218, 358.551
       250,    242, 358.077
       251,    241, 357.603
       252,    199, 356.964
       253,    250, 356.534
       254,    250, 356.108
       255,    197, 355.474
       256,    267, 355.123
       257,    235, 354.648
       258,    290, 354.394
       259,    275, 354.082
       260,    263, 353.727
       261,    257, 353.350
       262,    218, 352.826
       263,    259, 352.463
       264,    257, 352.096
       265,    250, 351.705
       266,    202, 351.134
       267,    239, 350.707
       268,    228, 350.242
       269,    215, 349.732
       270,    191, 349.135
       271,    247, 348.753
       272,    261, 348.425
       273,    233, 347.996
       274,    189, 347.407
       275,    238, 347.004
       276,    243, 346.621
       277,    230, 346.194
       278,    212, 345.704
       279,    190, 345.138
       280,    332, 345.091
       281,    216, 344.624
       282,    268, 344.349
       283,    214, 343.882
       284,    232, 343.482
       285,    256, 343.171
       286,    222, 342.741
       287,    230, 342.343
       288,    256, 342.039
       289,    315, 341.944
       290,    353, 341.982
       291,    228, 341.585
       292,    257, 341.292
       293,    266, 341.031
       294,    273, 340.796
       295,    225, 340.399
       296,    204, 339.932
       297,    221, 339.526
       298,    248, 339.214
       299,    262, 338.953
       300,    230, 338.584
       301,    281, 338.390
       302,    223, 338.003
       303,    221, 337.612
# Time (s), Counts, Avg Counts in 1 seconds
       304,    241, 337.290
       305,    240, 336.967
       306,    229, 336.609
       307,    233, 336.267
       308,    258, 336.010
       309,    255, 335.744
       310,    225, 335.382
       311,    272, 335.176
       312,    260, 334.932
       313,    255, 334.673
       314,    256, 334.419
       315,    254, 334.161
       316,    264, 333.936
       317,    268, 333.725
       318,    292, 333.592
       319,    242, 333.301
       320,    301, 333.199
       321,    248, 332.931
       322,    246, 332.657
       323,    294, 332.536
       324,    219, 332.181
       325,    252, 331.931
       326,    270, 331.739
       327,    232, 331.430
       328,    213, 331.065
       329,    201, 330.665
       330,    218, 330.319
